금연구역명,금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,소재지도로명주소,관리기관명,위도,경도,데이터기준일자
영등원광어린이집,시설전체,전라북도,익산시,어린이집,국민건강증진법제9조,전라북도 익산시 고봉로 169 (영등동),전라북도 익산시,35.94776105,126.9669442,2022-03-09
K 어린이집,시설전체,전라북도,익산시,어린이집,국민건강증진법제9조,전라북도 익산시 고봉로 275-7,전라북도 익산시,35.956541,126.969616,2022-03-09
꿈나무어린이집,시설전체,전라북도,익산시,어린이집,국민건강증진법제9조,전라북도 익산시 동서로 327 (영등동),전라북도 익산시,35.9509458,126.9700439,2022-03-09
다빛 어린이집,시설전체,전라북도,익산시,어린이집,국민건강증진법제9조,전라북도 익산시 동서로 377 (영등동),전라북도 익산시,35.9510427,126.9750395,2022-03-09
리틀아메리카어린이집,시설전체,전라북도,익산시,어린이집,국민건강증진법제9조,전라북도 익산시 하나로 길 50 (영등동),전라북도 익산시,35.957991,126.976398,2022-03-09
소리나는 어린이집,시설전체,전라북도,익산시,어린이집,국민건강증진법제9조,전라북도 익산시 고봉로 8길 19-10,전라북도 익산시,35.951585,126.974075,2022-03-09
푸른솔 어린이집,시설전체,전라북도,익산시,어린이집,국민건강증진법제9조,"전라북도 익산시 부송로 52 103동 101호(부송동, 푸른솔아파트)",전라북도 익산시,35.956807,126.991815,2022-03-09
하늘꿈어린이집,시설전체,전라북도,익산시,어린이집,국민건강증진법제9조,"전라북도 익산시 선화로 89-29 104동 103호(부송동, 부송우남아파트)",전라북도 익산시,35.959623,126.998495,2022-03-09
지안리즈어린이집,시설전체,전라북도,익산시,어린이집,국민건강증진법제9조,"전라북도 익산시 학곤로 154-7 관리동(송학동, 송학지안리즈)",전라북도 익산시,35.940518,126.929051,2022-03-09
i와숲어린이집,시설전체,전라북도,익산시,어린이집,국민건강증진법제9조,전라북도 익산시 군익로 길 10 (송학동),전라북도 익산시,35.944374,126.931596,2022-03-09
둥지어린이집,시설전체,전라북도,익산시,어린이집,국민건강증진법제9조,"전라북도 익산시 무왕로 6길 32 109동 104호(부송동, 동아)",전라북도 익산시,35.958056,126.997653,2022-03-09
더샵어린이집,시설전체,전라북도,익산시,어린이집,국민건강증진법제9조,"전라북도 익산시 학곤로 0길 77 104동(송학동,더샵아파트)",전라북도 익산시,35.944481,126.930288,2022-03-09
은빛마을어린이집,시설전체,전라북도,익산시,어린이집,국민건강증진법제9조,"전라북도 익산시 평동로 7길 5 202동 102호(동산동, 제일2차아파트)",전라북도 익산시,35.930221,126.958825,2022-03-09
하은어린이집,시설전체,전라북도,익산시,어린이집,국민건강증진법제9조,"전라북도 익산시 동천로 길 14-24 4동 104호(동산동, 삼호아파트)",전라북도 익산시,35.931168,126.969413,2022-03-09
천사어린이집,시설전체,전라북도,익산시,어린이집,국민건강증진법제9조,전라북도 익산시 서동로 1길 13 (마동),전라북도 익산시,35.93303179,126.9575358,2022-03-09
한전식당,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 금마면 고도길 46-1,전라북도 익산시,35.99237993,127.0522732,2022-03-09
한탄강,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 인북로 2길 16,전라북도 익산시,35.947195,126.958336,2022-03-09
할리스커피,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 익산대로 8길 42 (신동,(1층, 2층))",전라북도 익산시,35.933823,126.9488865,2022-03-09
할리스커피,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 무왕로 1031 (영등동),전라북도 익산시,35.95871408,126.9714555,2022-03-09
할리스커피모현점,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 선화로 16-10, 1층 102,103,104호 (모현동1가)",전라북도 익산시,35.950006,126.938903,2022-03-09
할매국수,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 보석로 77 (영등동,(1층))",전라북도 익산시,35.946109,126.971251,2022-03-09
함라다방,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 함라면 수동1길 17,전라북도 익산시,36.061107,126.908987,2022-03-09
함라산여울목,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 함라면 칠목재로 165 ((1층)),전라북도 익산시,36.04012922,126.8766906,2022-03-09
함라산황토가든,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 함라면 백제로 638 ((1층)),전라북도 익산시,36.0691707,126.9148448,2022-03-09
함라장어 이야기,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 동서로 길 18-7 (모현동2가),전라북도 익산시,35.958399,126.939129,2022-03-09
함박집,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 동서로 3길 24 (신동,(1층))",전라북도 익산시,35.961455,126.959259,2022-03-09
함벽정가든,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 왕궁면 호반로 83 ((1층)),전라북도 익산시,35.99611783,127.0987083,2022-03-09
함열궁,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 함열읍 함열로 28, 1층",전라북도 익산시,36.07625239,126.9582914,2022-03-09
함열장례식장 식당,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 함열읍 정동1길 6-9,전라북도 익산시,36.07280501,126.966002,2022-03-09
함열집,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 중앙로 길 27 (창인동1가,(1층))",전라북도 익산시,35.941775,126.950187,2022-03-09
함열토속순대,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 함열읍 함열2길 18,전라북도 익산시,36.08077036,126.960273,2022-03-09
장원갈비,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 중앙로 22-88 (중앙동1가,(1층))",전라북도 익산시,35.93906662,126.9485953,2022-03-09
장원왕족발보쌈,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 동서로 3길 28 (남중동,(1층))",전라북도 익산시,35.955736,126.959499,2022-03-09
장충동 비엔에프,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 함열읍 함열중앙로 61 ((1층)),전라북도 익산시,36.07817211,126.964203,2022-03-09
장충동 왕족발,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 하나로 423 (어양동,(1층))",전라북도 익산시,35.95810681,126.981466,2022-03-09
장충동왕족발.보쌈,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 궁동로 100 (어양동,1층)",전라북도 익산시,35.962082,126.982209,2022-03-09
장터목,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 무왕로 8길 98, 1층 (팔봉동)",전라북도 익산시,35.962479,127.024354,2022-03-09
장터족발,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 무왕로 2길 17-1,전라북도 익산시,35.957821,126.987196,2022-03-09
장터치킨(익산본점),시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 인북로 2길 72-6,전라북도 익산시,35.947059,126.964085,2022-03-09
장터풍경,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 익산대로 2길 48 (남중동,(1층))",전라북도 익산시,35.9307855,126.948971,2022-03-09
장항아구탕,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 서동로 72 (동산동,(1층))",전라북도 익산시,35.9326174,126.9599868,2022-03-09
음식점,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 익산대로 0길 25-2 (중앙동3가,(1층))",전라북도 익산시,35.936475,126.948855,2022-03-09
중한식당,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 중앙로 길 6-2 (중앙동3가,(1층))",전라북도 익산시,35.939761,126.949843,2022-03-09
중화반점,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 고봉로 8길 79-3 (영등동,(1층))",전라북도 익산시,35.952926,126.977741,2022-03-09
중화요리홍콩,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 익산대로 453,전라북도 익산시,35.96623533,126.952711,2022-03-09
즐거운짜장,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 신동로 109 (신동,(1층))",전라북도 익산시,35.95710424,126.9638941,2022-03-09
음식점,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 배산로 길 24-7, 4층 (모현동1가)",전라북도 익산시,35.948433,126.936572,2022-03-09
지글지글 한우곱창,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 인북로 8길 1 (영등동),전라북도 익산시,35.946897,126.965104,2022-03-09
지리산버섯골,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 고봉로 270-4 (영등동,(1층))",전라북도 익산시,35.9558126,126.970589,2022-03-09
지리산한방옻닭,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 군익로 4길 27,전라북도 익산시,35.939322,126.939825,2022-03-09
지리산흑돈,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 부송로 길 33, 1층 (어양동)",전라북도 익산시,35.955782,126.987114,2022-03-09
지리산흑돼지유정,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 동서로 525 (어양동,(1층))",전라북도 익산시,35.95447403,126.9900812,2022-03-09
지서니,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 하나로 1길 18-6 (영등동,(1층))",전라북도 익산시,35.959639,126.979679,2022-03-09
지에스25익산시 점,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 인북로 210 (남중동),전라북도 익산시,35.94734537,126.9569239,2022-03-09
지유명차,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 고봉로 8길 76 (영등동,(1층))",전라북도 익산시,35.952674,126.977234,2022-03-09
지정식당,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 동서로 길 127 (신동),전라북도 익산시,35.959986,126.961376,2022-03-09
지정환임실치즈피자,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 고봉로 2길 3 (영등동),전라북도 익산시,35.959758,126.971727,2022-03-09
정백반,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 익산대로 2길 8 (남중동,(1층))",전라북도 익산시,35.951681,126.952629,2022-03-09
정석 통 바베큐 족구이,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 하나로 1길 40-10 (영등동,(1층))",전라북도 익산시,35.959924,126.977423,2022-03-09
정성식당,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 서동로 6길 26 (동산동,(1층))",전라북도 익산시,35.93165262,126.9621465,2022-03-09
정순순대 신동점,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 동서로 9길 72 (신동,(1층))",전라북도 익산시,35.960289,126.958052,2022-03-09
정아다방,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,"전라북도 익산시 익산대로 144, 지하1층 (중앙동1가)",전라북도 익산시,35.939008,126.947048,2022-03-09
정원가든,시설전체,전라북도,익산시,음식점,국민건강증진법제9조,전라북도 익산시 왕궁면 무왕로 2123,전라북도 익산시,35.989917,127.0804213,2022-03-09
